      14             0.0234851
      15             0.0549184
      16             0.00743449
      17             0.00330167
      18             0.00424538
      19             0.00307206
      20             0.000524418
      21             0.000904759
      22             0.000409542
      23             0.000731865
      27             2.28904e-008
      3             0
      4             0
      5             8.57233e-080
      6             1.89097e-014
      7             2.79625e-006
      8             0.067286
      9             0.534726

7th instance:
Its attributes' values are: M, 0.555, 0.46, 0.16, 0.86, 0.3345, 0.1935, 0.275
Its lable's value is: 10
Label's Value #### Probability
      10             0.234926
      11             0.0678075
      12             0.036824
      13             0.045187
      14             0.0326312
      15             0.107746
      16             0.0112471
      17             0.00680598
      18             0.00998388
      19             0.00815318
      20             0.00283118
      21             0.00182435
      22             0.00125008
      23             0.000804261
      27             5.02032e-007
      3             0
      4             0
      5             1.24583e-088
      6             1.08288e-016
      7             1.83801e-007
      8             0.0382469
      9             0.393731

8th instance:
Its attributes' values are: M, 0.56, 0.465, 0.145, 0.8875, 0.3345, 0.22, 0.2695
Its lable's value is: 9
Label's Value #### Probability
      10             0.240411
      11             0.0666531
      12             0.0337153
      13             0.0422367
      14             0.0295608
      15             0.0998041
      16             0.00930868
      17             0.00594241
      18             0.00756128
      19             0.00560179
      20             0.00159102
      21             0.00160475
      22             0.000717266
      23             0.000569875
      27             1.90833e-007
      3             0
      4             0
      5             1.07259e-094
      6             2.77279e-017
      7             1.51848e-007
      8             0.0259203
      9             0.428801

9th instance:
Its attributes' values are: F, 0.56, 0.43, 0.145, 0.898, 0.3895, 0.2325, 0.245
Its lable's value is: 9
Label's Value #### Probability
      10             0.228545
      11             0.0589469
      12             0.0361301
      13             0.038611
      14             0.0285006
      15             0.0688509
      16             0.0107523
      17             0.00514919
      18             0.00662967
      19             0.00462385
      20             0.00112642
      21             0.0014249
      22             0.000509692
      23             0.000841849
      27             4.55562e-008
      3             0
      4             0
      5             6.1188e-094
      6             2.46206e-017
      7             1.64847e-007
      8             0.0317745
      9             0.477583

10th instance:
Its attributes' values are: I, 0.565, 0.43, 0.125, 0.6545, 0.2815, 0.139, 0.21
Its lable's value is: 9
Label's Value #### Probability
      10             0.0265442
      11             0.00359502
      12             0.00157848
      13             0.00279871
      14             0.00181577
      15             0.00273143
      16             0.000322044
      17             0.00014743
      18             0.000183131
      19             2.51073e-005
      20             3.09612e-006
      21             2.29316e-005
      22             1.40446e-005
      23             1.83188e-005
      27             1.09065e-010
      3             0
      4             9.43833e-236
      5             6.77272e-047
      6             1.96e-007
      7             0.012151
      8             0.626208
      9             0.321841

11th instance:
Its attributes' values are: I, 0.575, 0.45, 0.145, 0.795, 0.364, 0.1505, 0.26
Its lable's value is: 10
Label's Value #### Probability
      10             0.103601
      11             0.0223812
      12             0.0083988
      13             0.0143493
      14             0.00978908
      15             0.0218847
      16             0.00319924
      17             0.00156134
      18             0.00255286
      19             0.000727317
      20             0.000344171
      21             0.000439418
      22             0.000230031
      23             0.000173426
      27             3.63852e-008
      3             0
      4             0
      5             2.27406e-070
      6             1.48613e-012
      7             3.62007e-005
      8             0.230873
      9             0.579459

12th instance:
Its attributes' values are: M, 0.575, 0.465, 0.12, 1.0535, 0.516, 0.2185, 0.235
Its lable's value is: 9
Label's Value #### Probability
      10             0.297653
      11             0.0781302
      12             0.0319581
      13             0.0384955
      14             0.025435
      15             0.0624745
      16             0.00616356
      17             0.00550327
      18             0.00427292
      19             0.00193388
      20             0.000370371
      21             0.00128144
      22             0.000255205
      23             0.000227256
      27             2.33801e-008
      3             0
      4             0
      5             2.33362e-101
      6             7.47339e-020
      7             1.67478e-008
      8             0.013326
      9             0.43252

13th instance:
Its attributes' values are: F, 0.575, 0.46, 0.15, 0.927, 0.333, 0.207, 0.2985
Its lable's value is: 9
Label's Value #### Probability
      10             0.247376
      11             0.0828633
      12             0.0504478
      13             0.0537912
      14             0.041132
      15             0.103611
      16             0.0181394
      17             0.0095594
      18             0.0117807
      19             0.0120554
      20             0.00412894
      21             0.00296197
      22             0.00149793
      23             0.00168532
      27             5.61515e-007
      3             0
      4             0
      5             1.04727e-101
      6             9.69931e-019
      7             1.4274e-008
      8             0.013378
      9             0.345592

14th instance:
Its attributes' values are: I, 0.58, 0.42, 0.14, 0.701, 0.3285, 0.102, 0.2255
Its lable's value is: 9
Label's Value #### Probability
      10             0.0404024
      11             0.00684037
      12             0.00314105
      13             0.00496043
      14             0.00312625
      15             0.00493204
      16             0.000686877
      17             0.000288655
      18             0.000487645
      19             0.000105326
      20             2.458e-005
      21             6.30477e-005
      22             4.30616e-005
      23             5.31293e-005
      27             6.30115e-010
      3             0
      4             4.8144e-253
      5             7.46288e-049
      6             1.78524e-008
      7             0.00300778
      8             0.529095
      9             0.402743

15th instance:
Its attributes' values are: M, 0.58, 0.45, 0.155, 0.8275, 0.321, 0.1975, 0.2445
Its lable's value is: 8
Label's Value #### Probability
      10             0.21662
      11             0.0576021
      12             0.0318121
      13             0.03763
      14             0.0270506
      15             0.0857747
      16             0.00841073
      17             0.00540808
      18             0.00757349
      19             0.00531057
      20             0.00177497
      21             0.00132823
      22             0.00096384
      23             0.000547362
      27             1.70877e-007
      3             0
      4             0
      5             2.36255e-080
      6             3.71642e-015
      7             1.19333e-006
      8             0.0568792
      9             0.455312

16th instance:
Its attributes' values are: F, 0.585, 0.42, 0.155, 0.9845, 0.442, 0.2155, 0.2875
Its lable's value is: 13
Label's Value #### Probability
      10             0.265595
      11             0.089965
      12             0.0521874
      13             0.0537802
      14             0.0396883
      15             0.0944843
      16             0.0185641
      17             0.00963756
      18             0.0126354
      19             0.0126979
      20             0.00495178
      21             0.00336034
      22             0.00130473
      23             0.00162213
      27             2.17207e-007
      3             0
      4             0
      5             2.16618e-107
      6             1.27751e-020
      7             2.42546e-009
      8             0.00995042
      9             0.329575

17th instance:
Its attributes' values are: M, 0.585, 0.47, 0.145, 0.9565, 0.4025, 0.2365, 0.265
Its lable's value is: 9
Label's Value #### Probability
      10             0.272102
      11             0.0919227
      12             0.0417475
      13             0.0490784
      14             0.0342482
      15             0.117082
      16             0.0126765
      17             0.00945209
      18             0.011175
      19             0.00900429
      20             0.00399167
      21             0.00294655
      22             0.00100209
      23             0.000654012
      27             4.90116e-007
      3             0
      4             0
      5             7.94713e-106
      6             3.94957e-020
      7             5.89822e-009
      8             0.00870517
      9             0.334212

18th instance:
Its attributes' values are: I, 0.59, 0.45, 0.125, 0.86, 0.437, 0.1515, 0.245
Its lable's value is: 9
Label's Value #### Probability
      10             0.109485
      11             0.0209533
      12             0.00689378
      13             0.0120784
      14             0.00790325
      15             0.0161359
      16             0.00214705
      17             0.00121278
      18             0.00143539
      19             0.000293208
      20             9.26578e-005
      21             0.000345115
      22             9.38514e-005
      23             8.44948e-005
      27             5.19783e-009
      3             0
      4             0
      5             1.55461e-071
      6             4.57359e-013
      7             3.12922e-005
      8             0.20507
      9             0.615744

19th instance:
Its attributes' values are: M, 0.595, 0.48, 0.185, 1.1785, 0.526, 0.2975, 0.314
Its lable's value is: 10
Label's Value #### Probability
      10             0.216233
      11             0.195609
      12             0.0758021
      13             0.0775348
      14             0.0563112
      15             0.107176
      16             0.0355733
      17             0.041581
      18             0.0351141
      19             0.0517859
      20             0.0590223
      21             0.00991869
      22             0.00576647
      23             0.00244306
      27             0.000138015
      3             0
      4             0
      5             6.89194e-167
      6             4.6379e-034
      7             2.12893e-016
      8             7.52378e-005
      9             0.0299164

20th instance:
Its attributes' values are: M, 0.615, 0.48, 0.185, 1.2205, 0.4985, 0.315, 0.33
Its lable's value is: 10
Label's Value #### Probability
      10             0.185161
      11             0.20328
      12             0.0780019
      13             0.0771289
      14             0.0549598
      15             0.100172
      16             0.0386854
      17             0.0465673
      18             0.0373347
      19             0.0612242
      20             0.0779828
      21             0.0125045
      22             0.00575765
      23             0.0029595
      27             0.000208856
      3             0
      4             0
      5             9.39516e-182
      6             1.90996e-036
      7             1.12897e-017
      8             2.30224e-005
      9             0.0180485

21th instance:
Its attributes' values are: M, 0.615, 0.455, 0.13, 0.9685, 0.49, 0.182, 0.2655
Its lable's value is: 10
Label's Value #### Probability
      10             0.28207
      11             0.0832516
      12             0.0363065
      13             0.0411239
      14             0.0268694
      15             0.0729542
      16             0.00748928
      17             0.00621409
      18             0.00599004
      19             0.00388196
      20             0.001096
      21             0.00188665
      22             0.000457215
      23             0.000369526
      27             5.2704e-008
      3             0
      4             0
      5             1.20385e-093
      6             8.68838e-019
      7             2.84903e-008
      8             0.0133481
      9             0.416691

22th instance:
Its attributes' values are: F, 0.62, 0.5, 0.175, 1.107, 0.4895, 0.24, 0.343
Its lable's value is: 11
Label's Value #### Probability
      10             0.19693
      11             0.172003
      12             0.0834933
      13             0.0721839
      14             0.0560567
      15             0.0990734
      16             0.0486638
      17             0.0391127
      18             0.0371846
      19             0.0590652
      20             0.0702422
      21             0.0148351
      22             0.00588483
      23             0.00419981
      27             8.11193e-005
      3             0
      4             0
      5             2.1358e-148
      6             1.6222e-030
      7             4.66143e-015
      8             0.000115502
      9             0.040875

23th instance:
Its attributes' values are: I, 0.62, 0.48, 0.18, 1.1305, 0.5285, 0.2655, 0.306
Its lable's value is: 12
Label's Value #### Probability
      10             0.257905
      11             0.18846
      12             0.0486475
      13             0.0710777
      14             0.0507187
      15             0.0768812
      16             0.0381909
      17             0.0349672
      18             0.0377892
      19             0.0217984
      20             0.0473463
      21             0.0102289
      22             0.00443982
      23             0.00179826
      27             0.000125427
      3             0
      4             0
      5             1.57318e-147
      6             1.33735e-029
      7             6.62339e-014
      8             0.00105973
      9             0.108565

24th instance:
Its attributes' values are: M, 0.62, 0.48, 0.155, 1.2555, 0.527, 0.374, 0.3175
Its lable's value is: 11
Label's Value #### Probability
      10             0.208811
      11             0.278176
      12             0.104419
      13             0.0866749
      14             0.0508168
      15             0.066742
      16             0.025264
      17             0.0321008
      18             0.0234564
      19             0.0486256
      20             0.0418758
      21             0.00712719
      22             0.0013881
      23             0.00272394
      27             3.36633e-005
      3             0
      4             0
      5             2.08347e-206
      6             6.31637e-040
      7             1.03112e-018
      8             3.32727e-006
      9             0.0217616

25th instance:
Its attributes' values are: M, 0.625, 0.495, 0.155, 1.177, 0.5055, 0.278, 0.345
Its lable's value is: 9
Label's Value #### Probability
      10             0.23258
      11             0.205851
      12             0.0788362
      13             0.0757987
      14             0.0505568
      15             0.112527
      16             0.0302157
      17             0.0321973
      18             0.0294601
      19             0.0427741
      20             0.0440388
      21             0.0117472
      22             0.00253308
      23             0.00189077
      27             2.5863e-005
      3             0
      4             0
      5             3.54216e-165
      6             1.15086e-032
      7             1.46351e-015
      8             4.21801e-005
      9             0.0489251

26th instance:
Its attributes' values are: M, 0.625, 0.5, 0.185, 1.2425, 0.5995, 0.248, 0.335
Its lable's value is: 10
Label's Value #### Probability
      10             0.195987
      11             0.23003
      12             0.0850557
      13             0.076359
      14             0.0538002
      15             0.071155
      16             0.0344945
      17             0.049544
      18             0.0364
      19             0.0557082
      20             0.0721947
      21             0.0109534
      22             0.00661744
      23             0.00236784
      27             0.000264005
      3             0
      4             0
      5             2.41218e-165
      6             1.48428e-035
      7             1.64654e-017
      8             2.42777e-005
      9             0.019044

27th instance:
Its attributes' values are: M, 0.63, 0.49, 0.16, 1.09, 0.407, 0.224, 0.354
Its lable's value is: 12
Label's Value #### Probability
      10             0.234051
      11             0.157262
      12             0.0681298
      13             0.071672
      14             0.0509073
      15             0.151737
      16             0.0314864
      17             0.0270763
      18             0.030442
      19             0.0390936
      20             0.037731
      21             0.0127625
      22             0.00360543
      23             0.00197929
      27             1.75986e-005
      3             0
      4             0
      5             4.61445e-140
      6             2.88337e-027
      7             3.84729e-013
      8             0.00032127
      9             0.0817251

28th instance:
Its attributes' values are: F, 0.63, 0.475, 0.15, 1.072, 0.433, 0.2975, 0.315
Its lable's value is: 8
Label's Value #### Probability
      10             0.25683
      11             0.177926
      12             0.0856666
      13             0.0764238
      14             0.053845
      15             0.103526
      16             0.0337575
      17             0.0250913
      18             0.0229937
      19             0.0338692
      20             0.0224542
      21             0.00902833
      22             0.00178401
      23             0.00312041
      27             6.31946e-006
      3             0
      4             0
      5             3.14797e-152
      6             3.38711e-029
      7             9.6591e-014
      8             0.000190589
      9             0.093487

29th instance:
Its attributes' values are: F, 0.645, 0.51, 0.155, 1.129, 0.5015, 0.24, 0.342
Its lable's value is: 10
Label's Value #### Probability
      10             0.226377
      11             0.203548
      12             0.0938632
      13             0.075194
      14             0.0523552
      15             0.0844402
      16             0.0405079
      17             0.0323113
      18             0.0293232
      19             0.0446111
      20             0.0411299
      21             0.014178
      22             0.00248436
      23             0.00350641
      27             1.98244e-005
      3             0
      4             0
      5             5.96104e-149
      6             2.52296e-030
      7             8.70179e-015
      8             7.09501e-005
      9             0.0560796

30th instance:
Its attributes' values are: F, 0.65, 0.505, 0.175, 1.2075, 0.5105, 0.262, 0.39
Its lable's value is: 10
Label's Value #### Probability
      10             0.135943
      11             0.194708
      12             0.0924384
      13             0.0701726
      14             0.0531199
      15             0.0685598
      16             0.0579485
      17             0.0534518
      18             0.0439479
      19             0.0743333
      20             0.110602
      21             0.0225587
      22             0.00513548
      23             0.00547295
      27             0.000238323
      3             0
      4             0
      5             1.47292e-181
      6             5.84078e-037
      7             1.60676e-018
      8             5.10544e-006
      9             0.0113647

31th instance:
Its attributes' values are: F, 0.65, 0.495, 0.175, 1.227, 0.528, 0.258, 0.37
Its lable's value is: 11
Label's Value #### Probability
      10             0.156145
      11             0.201712
      12             0.0939357
      13             0.0722309
      14             0.0540539
      15             0.0687118
      16             0.0524392
      17             0.0500806
      18             0.0411613
      19             0.0699001
      20             0.0950099
      21             0.0187141
      22             0.00486545
      23             0.00503985
      27             0.000180717
      3             0
      4             0
      5             6.04539e-175
      6             6.74176e-036
      7             7.12865e-018
      8             9.78024e-006
      9             0.0158097

32th instance:
Its attributes' values are: F, 0.655, 0.52, 0.175, 1.472, 0.6275, 0.27, 0.45
Its lable's value is: 13
Label's Value #### Probability
      10             0.0661827
      11             0.231493
      12             0.114143
      13             0.0628695
      14             0.047203
      15             0.021898
      16             0.0581443
      17             0.0857693
      18             0.0477647
      19             0.0759053
      20             0.15323
      21             0.0210621
      22             0.00540179
      23             0.00628151
      27             0.00150529
      3             0
      4             0
      5             5.7207e-238
      6             6.96197e-049
      7             7.84798e-025
      8             1.84423e-008
      9             0.00114668

33th instance:
Its attributes' values are: F, 0.665, 0.525, 0.18, 1.5785, 0.678, 0.229, 0.456
Its lable's value is: 14
Label's Value #### Probability
      10             0.0591786
      11             0.264222
      12             0.133931
      13             0.0647879
      14             0.0476305
      15             0.0126757
      16             0.0536328
      17             0.0979947
      18             0.0455299
      19             0.066405
      20             0.121244
      21             0.0164571
      22             0.00628488
      23             0.00682833
      27             0.00252042
      3             0
      4             0
      5             1.1068e-241
      6             7.87194e-051
      7             4.32962e-026
      8             7.11337e-009
      9             0.000677618

34th instance:
Its attributes' values are: M, 0.67, 0.52, 0.175, 1.4755, 0.6275, 0.379, 0.374
Its lable's value is: 10
Label's Value #### Probability
      10             0.0872517
      11             0.371109
      12             0.128937
      13             0.0747598
      14             0.0394825
      15             0.0160166
      16             0.0277981
      17             0.0557714
      18             0.0258949
      19             0.069728
      20             0.0862254
      21             0.00874342
      22             0.00148097
      23             0.00486278
      27             0.000810579
      3             0
      4             0
      5             2.26383e-258
      6             1.40266e-052
      7             6.72899e-026
      8             8.19134e-009
      9             0.00112775

35th instance:
Its attributes' values are: M, 0.675, 0.54, 0.175, 1.5545, 0.6645, 0.278, 0.512
Its lable's value is: 12
Label's Value #### Probability
      10             0.0358102
      11             0.254766
      12             0.118731
      13             0.0563548
      14             0.0396962
      15             0.0117943
      16             0.0530091
      17             0.117708
      18             0.056385
      19             0.057332
      20             0.159722
      21             0.0262568
      22             0.00412843
      23             0.00413301
      27             0.00400705
      3             0
      4             0
      5             7.73501e-281
      6             1.55646e-057
      7             1.76752e-029
      8             2.26405e-010
      9             0.000164933

36th instance:
Its attributes' values are: F, 0.675, 0.54, 0.21, 1.593, 0.686, 0.318, 0.45
Its lable's value is: 11
Label's Value #### Probability
      10             0.0393113
      11             0.301793
      12             0.129799
      13             0.0643159
      14             0.0456326
      15             0.00601401
      16             0.0614446
      17             0.150762
      18             0.0341522
      19             0.0521443
      20             0.0658513
      21             0.0153659
      22             0.00746247
      23             0.010645
      27             0.0152273
      3             0
      4             0
      5             2.00275e-280
      6             1.12702e-059
      7             6.30251e-031
      8             6.62124e-010
      9             7.89443e-005

37th instance:
Its attributes' values are: M, 0.695, 0.58, 0.2, 1.8995, 0.675, 0.478, 0.5295
Its lable's value is: 13
Label's Value #### Probability
      10             0.00544216
      11             0.408674
      12             0.207319
      13             0.0461144
      14             0.0201497
      15             0.000364215
      16             0.0291952
      17             0.117078
      18             0.0166225
      19             0.0356027
      20             0.0533682
      21             0.00651202
      22             0.000760572
      23             0.0225198
      27             0.0302783
      3             0
      4             0
      5             0
      6             3.66371e-088
      7             3.91626e-045
      8             5.87552e-016
      9             3.14646e-007

38th instance:
Its attributes' values are: F, 0.695, 0.535, 0.175, 1.361, 0.5465, 0.2815, 0.465
Its lable's value is: 10
Label's Value #### Probability
      10             0.0607611
      11             0.230706
      12             0.114622
      13             0.0618801
      14             0.0431387
      15             0.0242611
      16             0.0748297
      17             0.0789125
      18             0.0519051
      19             0.0717543
      20             0.133404
      21             0.0411219
      22             0.00253228
      23             0.00840511
      27             0.00083458
      3             0
      4             0
      5             1.33823e-236
      6             4.93616e-048
      7             1.1265e-024
      8             1.59024e-008
      9             0.000932082

39th instance:
Its attributes' values are: F, 0.705, 0.56, 0.17, 1.4575, 0.607, 0.318, 0.44
Its lable's value is: 11
Label's Value #### Probability
      10             0.0610681
      11             0.343379
      12             0.149414
      13             0.0676705
      14             0.0372762
      15             0.0108222
      16             0.0552044
      17             0.0652033
      18             0.0333902
      19             0.0627075
      20             0.0770556
      21             0.024998
      22             0.000998045
      23             0.00983443
      27             0.00039781
      3             0
      4             0
      5             3.69931e-254
      6             2.63897e-052
      7             1.17039e-026
      8             2.25742e-009
      9             0.000581129

40th instance:
Its attributes' values are: M, 0.74, 0.58, 0.205, 2.381, 0.8155, 0.4695, 0.488
Its lable's value is: 12
Label's Value #### Probability
      10             0.00206236
      11             0.536066
      12             0.270646
      13             0.0324833
      14             0.00981441
      15             8.65023e-006
      16             0.00570852
      17             0.0732076
      18             0.00295079
      19             0.00519655
      20             0.00167936
      21             0.000235007
      22             0.000141663
      23             0.0239241
      27             0.0358754
      3             0
      4             0
      5             0
      6             1.5647e-101
      7             2.98876e-052
      8             9.58276e-019
      9             1.73887e-008

41th instance:
Its attributes' values are: I, 0.205, 0.155, 0.045, 0.0495, 0.0235, 0.011, 0.014
Its lable's value is: 3
Label's Value #### Probability
      10             2.78061e-020
      11             7.08025e-022
      12             1.64946e-021
      13             1.54162e-021
      14             2.97096e-023
      15             5.93301e-028
      16             7.14032e-026
      17             6.04827e-029
      18             1.73122e-029
      19             2.72486e-034
      20             4.32592e-046
      21             1.77314e-030
      22             1.84225e-038
      23             5.63411e-024
      27             1.13722e-058
      3             0.102156
      4             0.897067
      5             0.000776539
      6             1.72439e-007
      7             2.12546e-010
      8             6.09622e-014
      9             8.53848e-019

42th instance:
Its attributes' values are: I, 0.305, 0.23, 0.075, 0.1455, 0.0595, 0.0305, 0.05
Its lable's value is: 6
Label's Value #### Probability
      10             4.00735e-013
      11             1.52912e-014
      12             2.7487e-014
      13             2.89729e-014
      14             2.60823e-015
      15             3.77018e-018
      16             2.06897e-017
      17             2.38368e-019
      18             1.58853e-019
      19             8.15673e-023
      20             3.22994e-030
      21             5.08153e-021
      22             5.37041e-025
      23             1.11889e-016
      27             9.90507e-040
      3             2.71784e-066
      4             2.10377e-005
      5             0.984129
      6             0.0156785
      7             0.000171525
      8             5.29746e-008
      9             2.26763e-011

43th instance:
Its attributes' values are: I, 0.32, 0.23, 0.06, 0.129, 0.0615, 0.0275, 0.0355
Its lable's value is: 7
Label's Value #### Probability
      10             1.14399e-013
      11             3.41325e-015
      12             5.64386e-015
      13             7.04357e-015
      14             7.19387e-016
      15             8.91227e-019
      16             4.29883e-018
      17             7.43256e-020
      18             2.15019e-020
      19             5.52401e-024
      20             1.23717e-031
      21             1.03782e-021
      22             2.12256e-025
      23             1.29394e-017
      27             4.21484e-041
      3             1.91005e-047
      4             0.000950345
      5             0.993295
      6             0.00570761
      7             4.6878e-005
      8             3.5222e-008
      9             4.75417e-012

44th instance:
Its attributes' values are: I, 0.355, 0.27, 0.1, 0.2255, 0.11, 0.042, 0.064
Its lable's value is: 7
Label's Value #### Probability
      10             2.17185e-009
      11             1.17986e-010
      12             1.87616e-010
      13             1.90903e-010
      14             3.34773e-011
      15             4.14268e-013
      16             6.91723e-013
      17             2.04609e-014
      18             2.99491e-014
      19             8.20328e-017
      20             5.65745e-022
      21             6.81881e-016
      22             2.04295e-018
      23             1.09616e-012
      27             3.42577e-030
      3             6.04259e-166
      4             3.63191e-019
      5             0.0805638
      6             0.857765
      7             0.0616271
      8             4.35868e-005
      9             1.41058e-007

45th instance:
Its attributes' values are: M, 0.425, 0.305, 0.11, 0.359, 0.173, 0.0875, 0.0975
Its lable's value is: 9
Label's Value #### Probability
      10             1.45637e-005
      11             9.47884e-007
      12             1.44864e-006
      13             1.34709e-006
      14             4.34416e-007
      15             6.49406e-008
      16             1.68963e-008
      17             1.72823e-009
      18             2.25972e-009
      19             5.81648e-011
      20             1.29229e-014
      21             9.99943e-011
      22             5.12676e-012
      23             6.86856e-009
      27             3.10918e-022
      3             0
      4             3.54121e-066
      5             5.4188e-010
      6             0.204073
      7             0.783252
      8             0.0122879
      9             0.000368226

46th instance:
Its attributes' values are: I, 0.425, 0.31, 0.095, 0.3505, 0.1645, 0.071, 0.1
Its lable's value is: 8
Label's Value #### Probability
      10             3.36002e-007
      11             1.65832e-008
      12             1.59625e-008
      13             2.41129e-008
      14             7.59223e-009
      15             6.44174e-010
      16             2.52634e-010
      17             2.44118e-011
      18             2.25919e-011
      19             1.7605e-013
      20             2.96484e-017
      21             1.09572e-012
      22             4.66272e-014
      23             7.61207e-011
      27             2.12161e-024
      3             0
      4             3.72484e-056
      5             7.9378e-008
      6             0.569286
      7             0.42777
      8             0.00292668
      9             1.6688e-005

47th instance:
Its attributes' values are: F, 0.45, 0.365, 0.115, 0.5885, 0.318, 0.121, 0.1325
Its lable's value is: 8
Label's Value #### Probability
      10             0.00541799
      11             0.000433927
      12             0.000493756
      13             0.000489331
      14             0.00025453
      15             0.000152816
      16             2.81659e-005
      17             4.49032e-006
      18             6.43492e-006
      19             4.32502e-007
      20             1.66404e-009
      21             6.21744e-007
      22             3.68279e-008
      23             4.39319e-006
      27             1.50576e-015
      3             0
      4             1.54149e-182
      5             5.22263e-027
      6             0.00052299
      7             0.397661
      8             0.513498
      9             0.0810313

48th instance:
Its attributes' values are: M, 0.515, 0.385, 0.13, 0.623, 0.2855, 0.1285, 0.175
Its lable's value is: 10
Label's Value #### Probability
      10             0.0296675
      11             0.00336494
      12             0.00275617
      13             0.00320742
      14             0.00187389
      15             0.00284956
      16             0.000232198
      17             7.97587e-005
      18             0.000119421
      19             2.40214e-005
      20             6.82735e-007
      21             1.16323e-005
      22             4.90628e-006
      23             2.31403e-005
      27             1.93889e-012
      3             0
      4             4.6414e-201
      5             9.54828e-037
      6             5.65369e-006
      7             0.0622038
      8             0.603536
      9             0.290039

49th instance:
Its attributes' values are: F, 0.52, 0.375, 0.135, 0.5375, 0.221, 0.117, 0.17
Its lable's value is: 8
Label's Value #### Probability
      10             0.0216249
      11             0.00271224
      12             0.00310234
      13             0.00287
      14             0.0017403
      15             0.00133035
      16             0.000220643
      17             6.00176e-005
      18             8.39279e-005
      19             1.9966e-005
      20             3.89732e-007
      21             5.83541e-006
      22             4.98451e-006
      23             4.5117e-005
      27             9.21879e-013
      3             0
      4             2.05338e-153
      5             9.98221e-031
      6             7.78503e-005
      7             0.118214
      8             0.61077
      9             0.237117

50th instance:
